frequency,amplitude,phase
179785.78578575002,22970813477507543e-22,1.686905617759531
181036.036036,2281066800825882e-21,1.6817748002215156
182286.28628625002,2265365818456219e-21,1.6756293937716455
183536.53653650003,2247149853169107e-21,1.6712846293934391
184786.78678675002,22327166765751017e-22,1.6650787917854732
186037.03703700003,22167652118214845e-22,1.660437787784834
187287.28728725002,22013972262696785e-22,1.6553043716409304
188537.53753750003,21871697704602826e-22,1.650098260159684
189787.78778775,21729449737037907e-22,1.6458237904301283
191038.03803800003,21577674585464843e-22,1.6400822216685944
192288.28828825,2144191755076493e-21,1.6351640085571792
193538.53853850003,21315071758898066e-22,1.6311289824602362
194788.78878875,2117383949332613e-21,1.62581647330639
196039.03903900002,2103213850188811e-21,1.6210799165668477
197289.28928925,209101993895981e-20,1.6156273432009745
198539.53953950002,20773567457337244e-22,1.6108272727719266
199789.78978975,2065460501603175e-21,1.6058780283659706
201040.04004000002,20522113915370214e-22,1.6014627925985219
202290.29029025004,20413320137246496e-22,1.5969549103530067
203540.54054050002,20288613444561375e-22,1.5920139909218407
204790.79079075003,2016926606443908e-21,1.5870044182372682
206041.04104100002,2005555281778701e-21,1.5826010654712521
207291.29129125003,19943317972523567e-22,1.5785524579109513
208541.54154150002,1983555249434447e-21,1.5735065143575697
209791.79179175003,1970842473294447e-21,1.5692834872216046
211042.04204200002,19606778278933206e-22,1.5644639607111583
212292.29229225003,19499684429689134e-22,1.5605825443297086
213542.5425425,1939612982364759e-21,1.5559917876231004
214792.79279275003,19294524920951455e-22,1.5509598101661195
216043.043043,19207499802198636e-22,1.5472756545128783
217293.29329325003,19091846116734078e-22,1.5422903418708747
218543.5435435,18991325849786161e-22,1.5382801047860035
219793.79379375002,18881101390815682e-22,1.533834619130784
221044.04404400004,18794458993247381e-22,1.5292882806239394
222294.29429425002,18692450675778676e-22,1.5253736377442002
223544.54454450004,18613043157576694e-22,1.520867238174908
224794.79479475002,18530908654886212e-22,1.5164160901952957
226045.04504500004,18426662721478475e-22,1.512641111351162
227295.29529525002,18335894370677735e-22,1.5077501659926822
228545.54554550003,18244588269469653e-22,1.5036807551835183
229795.79579575002,18162145584934146e-22,1.499974247182497
231046.04604600003,18082546560063298e-22,1.4961420504368386
232296.29629625002,17981020544314765e-22,1.491625644932295
233546.54654650003,17913091587271156e-22,1.4874287230491556
234796.79679675002,17822833918297588e-22,1.4836056219676879
236047.04704700003,1774749054085386e-21,1.4794625245705084
237297.29729725,1765916642475753e-21,1.4753769066293732
238547.54754750003,1758922171443678e-21,1.4712964341319772
239797.79779775,17504401510017928e-22,1.4670674304708142
241048.04804800003,17427324849624435e-22,1.463179496534439
242298.29829825004,17360317814947134e-22,1.4592805552949888
243548.54854850002,17293268208636145e-22,1.4551942259173332
244798.79879875004,17201567407688718e-22,1.4502121841996731
246049.04904900002,1712245608547396e-21,1.4483108296612448
247299.29929925004,17074999612773511e-22,1.4443154381553533
248549.54954950002,1699912766693436e-21,1.439197232450114
249799.79979975004,1693702998987091e-21,1.4355248320271128
251050.05005000002,16857553849825558e-22,1.4307011867970674
252300.30030025003,16793742687284886e-22,1.429732928212204
