frequency,amplitude,phase
24e3,1.1244275,3.0279977010284322
24015.748,1.1247366,2.878727601028409
24031.496,1.1243825000000003,2.719875101028414
24047.244,1.1244921,2.5708331010284335
24062.992,1.1245028,2.4161212010284103
24078.739999999998,1.1245141,2.265242701028434
24094.487999999998,1.1245995,2.113266701028415
24110.235999999997,1.1244428,1.9569349010284112
24125.983999999997,1.1246768,1.8060875010284076
24141.731999999996,1.1243977999999997,1.6511249010284315
24157.479999999996,1.1245778,1.4928959010284257
24173.227999999996,1.1244148,1.3312157010284194
24188.975999999995,1.1246616,1.1817584010284248
24204.723999999995,1.1245267,1.02093590102843
24220.471999999994,1.1244801,0.8716133010284252
24236.219999999994,1.1244574,0.7072986010284193
24251.967999999993,1.1245956,0.5551687010284139
24267.715999999993,1.1244763999999998,0.38577200102842096
24283.463999999993,1.1244256,0.22746990102843487
24299.211999999992,1.1245274,0.06813390102841028
24314.959999999992,1.1244028,-0.0908044989715722
24330.70799999999,1.1243444,-0.2505621989715723
24346.45599999999,1.1244426,-0.4048174989715892
24362.20399999999,1.1241794000000003,-0.5761481989715878
24377.95199999999,1.1243410999999999,-0.7317395989715794
24393.69999999999,1.1239066000000002,-0.9082684989715734
24409.44799999999,1.1240086999999999,-1.0680462989715738
24425.19599999999,1.1239058,-1.2397616989715845
24440.94399999999,1.1238392,-1.4039483989715722
24456.69199999999,1.1237437,-1.5762446989715717
24472.439999999988,1.1235905,-1.7439643989715923
24488.187999999987,1.1234006000000003,-1.9211205989715767
24503.935999999987,1.1231494,-2.0895485989715823
24519.683999999987,1.1233174999999997,-2.2672147989715867
24535.431999999986,1.1230703,-2.4464943989715877
24551.179999999986,1.1229605,-2.620151298971585
24566.927999999985,1.1229773,-2.800720398971571
24582.675999999985,1.1225626999999998,-2.989326498971586
24598.423999999985,1.1226347000000003,3.1134970082080144
24614.171999999984,1.1222,2.920473008208006
24629.919999999984,1.1219802,2.7288795082079957
24645.667999999983,1.1218518,2.534091908208012
24661.415999999983,1.1215975,2.341747408208022
24677.163999999982,1.1209983,2.143679008208011
24692.911999999982,1.1208829,1.9385588082080005
24708.65999999998,1.1204474,1.7337888082080044
24724.40799999998,1.1201912,1.5198596082080087
24740.15599999998,1.119749,1.3096579082080098
24755.90399999998,1.1192841,1.0869492082080114
24771.65199999998,1.1188671000000001,0.8615886082079953
24787.39999999998,1.1184271,0.6340429082080163
24803.14799999998,1.1177814,0.39864130820799915
24818.89599999998,1.1169955999999999,0.15271680820799816
24834.64399999998,1.1163614,-0.09740289179200091
24850.391999999978,1.1154975,-0.35530149179200515
24866.139999999978,1.1145220999999998,-0.6192820917920017
24881.887999999977,1.1137243,-0.8985181917919931
24897.635999999977,1.1125522,-1.1886439917919915
24913.383999999976,1.1113920999999998,-1.4854580917919975
24929.131999999976,1.1099906999999998,-1.7933050917919788
24944.879999999976,1.10844,-2.120542391791986
24960.627999999975,1.1066703999999998,-2.458328191791992
24976.375999999975,1.1044858,-2.824567791791992
24992.123999999974,1.1023214,3.0904774153875896
25007.871999999974,1.0994918,2.6841607153875984
25023.619999999974,1.0965403,2.2599761153875804
25039.367999999973,1.0928506,1.8049449153876016
25055.115999999973,1.0886239,1.3178213153875833
25070.863999999972,1.0835386,0.8055949153875802
25086.611999999972,1.0777466999999998,0.2415911153875856
25102.35999999997,1.0705744,-0.35696098461239223
25118.10799999997,1.0620467000000002,-1.007324484612418
25133.85599999997,1.0517449,-1.7022808846124133
25149.60399999997,1.038805,-2.4586716846124044
25165.35199999997,1.022951,3.0349341225671798
25181.09999999997,1.0034717,2.2149707225671738
25196.84799999997,0.9788471,1.4119881225671667
25212.59599999997,0.9486641000000001,0.6914356225671702
25228.34399999997,0.911112,0.18887222256718467
25244.091999999968,0.8663988000000001,0.15753442256716757
25259.839999999967,0.8165933000000001,0.962316622567173
25275.587999999967,0.7660812000000001,3.1099576225671943
25291.335999999967,0.7256702999999999,0.6802407153876049
25307.083999999966,0.7075904999999999,-0.3540295917919991
25322.831999999966,0.7191119000000001,-1.164264298971567
25338.579999999965,0.7561408000000001,3.067396601028413
25354.327999999965,0.806524,-0.711700406151167
25370.075999999965,0.8579254000000002,0.3017240938488465
25385.823999999964,0.9035902,0.36337829384883896
25401.571999999964,0.9421028000000002,-0.097495106151158
25417.319999999963,0.9734235,-0.815835906151151
25433.067999999963,0.9981006000000001,-1.6077986061511786
25448.815999999963,1.0183327,-2.413981406151166
25464.563999999962,1.0343637,3.0856827010284245
25480.31199999996,1.0473704000000001,2.3516363010284134
25496.05999999996,1.0579409,1.6805740010284251
25511.80799999996,1.0667702,1.029521301028417
25527.55599999996,1.0738868,0.4439079010284172
25543.30399999996,1.0799972000000002,-0.10885479897157094
25559.05199999996,1.0853395999999997,-0.6125646989715892
25574.79999999996,1.0896460999999997,-1.0918785989715831
25590.54799999996,1.0934730000000001,-1.5368505989715902
25606.29599999996,1.0967130000000003,-1.9570222989715875
25622.043999999958,1.099487,-2.336099598971565
25637.791999999958,1.1020036,-2.7035656989715666
25653.539999999957,1.104128,-3.0569243989715678
25669.287999999957,1.1061374,2.897938608207994
25685.035999999956,1.1079407,2.5780578082080012
25700.783999999956,1.1093839,2.2734212082080205
25716.531999999956,1.1107431,1.9913551082080119
25732.279999999955,1.1119203,1.7107578082080013
25748.027999999955,1.1132157999999999,1.4487904082079979
25763.775999999954,1.1141182000000003,1.189123708208001
25779.523999999954,1.1150101,0.94229070820802
25795.271999999954,1.1158213,0.700915608208021
25811.019999999953,1.1165412999999997,0.46857030820800105
25826.767999999953,1.1173602,0.24323380820800364
25842.515999999952,1.1181303,0.022732508208008536
25858.263999999952,1.1185913999999997,-0.19217089179198868
25874.01199999995,1.1191961000000001,-0.40229639179199234
25889.75999999995,1.1195605,-0.607320991791994
25905.50799999995,1.1200544000000001,-0.8091655917919809
25921.25599999995,1.1206586,-0.9997364917919924
25937.00399999995,1.1208549,-1.1969111917919975
