"# Channel 1"
"# Trace 2"
Frequency, Formatted Data, Formatted Data
+2.79805805806E+005, +1.68597935113E+002, +0.00000000000E+000
+2.81056056056E+005, +1.68407817037E+002, +0.00000000000E+000
+2.82306306306E+005, +1.68178688604E+002, +0.00000000000E+000
+2.83556556557E+005, +1.67970613793E+002, +0.00000000000E+000
+2.84806806807E+005, +1.67753889579E+002, +0.00000000000E+000
+2.86057057057E+005, +1.67550119726E+002, +0.00000000000E+000
+2.87307307307E+005, +1.67337838285E+002, +0.00000000000E+000
+2.88557557558E+005, +1.67126073567E+002, +0.00000000000E+000
+2.89807807808E+005, +1.66897758500E+002, +0.00000000000E+000
+2.91058058058E+005, +1.66669502357E+002, +0.00000000000E+000
+2.92308308308E+005, +1.66466383291E+002, +0.00000000000E+000
+2.93558558559E+005, +1.66265303022E+002, +0.00000000000E+000
+2.94808808809E+005, +1.66066342837E+002, +0.00000000000E+000
+2.96059059059E+005, +1.65863715794E+002, +0.00000000000E+000
+2.97309309309E+005, +1.65670449138E+002, +0.00000000000E+000
+2.98559559560E+005, +1.65428700899E+002, +0.00000000000E+000
+2.99809809810E+005, +1.65217961993E+002, +0.00000000000E+000
+3.01060060060E+005, +1.65003416757E+002, +0.00000000000E+000
+3.02310310310E+005, +1.64829198444E+002, +0.00000000000E+000
+3.03560560561E+005, +1.64621630170E+002, +0.00000000000E+000
+3.04810810811E+005, +1.64426720953E+002, +0.00000000000E+000
+3.06061061061E+005, +1.64222260656E+002, +0.00000000000E+000
+3.07311311311E+005, +1.64030988563E+002, +0.00000000000E+000
+3.08561561562E+005, +1.63828359485E+002, +0.00000000000E+000
+3.09811811812E+005, +1.63630496838E+002, +0.00000000000E+000
+3.11062062062E+005, +1.63431364261E+002, +0.00000000000E+000
+3.12312312312E+005, +1.63243818310E+002, +0.00000000000E+000
+3.13562562563E+005, +1.63050099614E+002, +0.00000000000E+000
+3.14812812813E+005, +1.62839450379E+002, +0.00000000000E+000
+3.16063063063E+005, +1.62661913251E+002, +0.00000000000E+000
+3.17313313313E+005, +1.62462939704E+002, +0.00000000000E+000
+3.18563563564E+005, +1.62266716881E+002, +0.00000000000E+000
+3.19813813814E+005, +1.62071529310E+002, +0.00000000000E+000
+3.21064064064E+005, +1.61882775895E+002, +0.00000000000E+000
+3.22314314314E+005, +1.61708541579E+002, +0.00000000000E+000
+3.23564564565E+005, +1.61505454629E+002, +0.00000000000E+000
+3.24814814815E+005, +1.61305428425E+002, +0.00000000000E+000
+3.26065065065E+005, +1.61134313963E+002, +0.00000000000E+000
+3.27315315315E+005, +1.60943731416E+002, +0.00000000000E+000
+3.28565565566E+005, +1.60755828348E+002, +0.00000000000E+000
+3.29815815816E+005, +1.60592310995E+002, +0.00000000000E+000
+3.31066066066E+005, +1.60403353776E+002, +0.00000000000E+000
+3.32316316316E+005, +1.60208201791E+002, +0.00000000000E+000
+3.33566566567E+005, +1.60027904599E+002, +0.00000000000E+000
+3.34816816817E+005, +1.59855444880E+002, +0.00000000000E+000
+3.36067067067E+005, +1.59675452843E+002, +0.00000000000E+000
+3.37317317317E+005, +1.59513884462E+002, +0.00000000000E+000
+3.38567567568E+005, +1.59344523256E+002, +0.00000000000E+000
+3.39817817818E+005, +1.59150302522E+002, +0.00000000000E+000
+3.41068068068E+005, +1.58981805987E+002, +0.00000000000E+000
+3.42318318318E+005, +1.58805524693E+002, +0.00000000000E+000
+3.43568568569E+005, +1.58665750193E+002, +0.00000000000E+000
+3.44818818819E+005, +1.58511189122E+002, +0.00000000000E+000
+3.46069069069E+005, +1.58329245129E+002, +0.00000000000E+000
+3.47319319319E+005, +1.58192563957E+002, +0.00000000000E+000
+3.48569569570E+005, +1.58010475520E+002, +0.00000000000E+000
+3.49819819820E+005, +1.57848284315E+002, +0.00000000000E+000
+3.51070070070E+005, +1.57689732089E+002, +0.00000000000E+000
+3.52320320320E+005, +1.57562293581E+002, +0.00000000000E+000
+3.53570570571E+005, +1.57421035285E+002, +0.00000000000E+000
+3.54820820821E+005, +1.57264145725E+002, +0.00000000000E+000
+3.56071071071E+005, +1.57146565810E+002, +0.00000000000E+000
+3.57321321321E+005, +1.56992527153E+002, +0.00000000000E+000
+3.58571571572E+005, +1.56855614622E+002, +0.00000000000E+000
+3.59821821822E+005, +1.56720510177E+002, +0.00000000000E+000
+3.61072072072E+005, +1.56610478294E+002, +0.00000000000E+000
+3.62322322322E+005, +1.56468748720E+002, +0.00000000000E+000
+3.63572572573E+005, +1.56325028197E+002, +0.00000000000E+000
+3.64822822823E+005, +1.56199209711E+002, +0.00000000000E+000
+3.66073073073E+005, +1.56051509823E+002, +0.00000000000E+000
+3.67323323323E+005, +1.55882179654E+002, +0.00000000000E+000
+3.68573573574E+005, +1.55719963597E+002, +0.00000000000E+000
+3.69823823824E+005, +1.55539094696E+002, +0.00000000000E+000
+3.71074074074E+005, +1.55336428203E+002, +0.00000000000E+000
+3.72324324324E+005, +1.55135108854E+002, +0.00000000000E+000
+3.73574574575E+005, +1.54929050585E+002, +0.00000000000E+000
+3.74824824825E+005, +1.54693072498E+002, +0.00000000000E+000
+3.76075075075E+005, +1.54461760767E+002, +0.00000000000E+000
+3.77325325325E+005, +1.54254644951E+002, +0.00000000000E+000
+3.78575575576E+005, +1.54013863472E+002, +0.00000000000E+000
+3.79825825826E+005, +1.53794648138E+002, +0.00000000000E+000
+3.81076076076E+005, +1.53565439026E+002, +0.00000000000E+000
+3.82326326326E+005, +1.53316467740E+002, +0.00000000000E+000
+3.83576576577E+005, +1.53108037347E+002, +0.00000000000E+000
+3.84826826827E+005, +1.52872163265E+002, +0.00000000000E+000
+3.86077077077E+005, +1.52658174409E+002, +0.00000000000E+000
+3.87327327327E+005, +1.52430618642E+002, +0.00000000000E+000
+3.88577577578E+005, +1.52202376450E+002, +0.00000000000E+000
+3.89827827828E+005, +1.51994633043E+002, +0.00000000000E+000
+3.91078078078E+005, +1.51756043193E+002, +0.00000000000E+000
+3.92328328328E+005, +1.51573382719E+002, +0.00000000000E+000
+3.93578578579E+005, +1.51382278225E+002, +0.00000000000E+000
+3.94828828829E+005, +1.51164816039E+002, +0.00000000000E+000
+3.96079079079E+005, +1.50940634667E+002, +0.00000000000E+000
+3.97329329329E+005, +1.50747499681E+002, +0.00000000000E+000
+3.98579579580E+005, +1.50548752617E+002, +0.00000000000E+000
+3.99829829830E+005, +1.50338945464E+002, +0.00000000000E+000
+4.01080080080E+005, +1.50148639327E+002, +0.00000000000E+000
+4.02330330330E+005, +1.49947201335E+002, +0.00000000000E+000
+4.03580580581E+005, +1.49731061916E+002, +0.00000000000E+000
+4.04830830831E+005, +1.49558736211E+002, +0.00000000000E+000
+4.06081081081E+005, +1.49363235746E+002, +0.00000000000E+000
+4.07331331331E+005, +1.49185285332E+002, +0.00000000000E+000
+4.08581581582E+005, +1.48973925900E+002, +0.00000000000E+000
+4.09831831832E+005, +1.48786247444E+002, +0.00000000000E+000
+4.11082082082E+005, +1.48592149360E+002, +0.00000000000E+000
+4.12332332332E+005, +1.48400586418E+002, +0.00000000000E+000
+4.13582582583E+005, +1.48214440339E+002, +0.00000000000E+000
+4.14832832833E+005, +1.48039681885E+002, +0.00000000000E+000
+4.16083083083E+005, +1.47861418959E+002, +0.00000000000E+000
+4.17333333333E+005, +1.47684655608E+002, +0.00000000000E+000
+4.18583583584E+005, +1.47487364230E+002, +0.00000000000E+000
+4.19833833834E+005, +1.47302611368E+002, +0.00000000000E+000
+4.21084084084E+005, +1.47115904118E+002, +0.00000000000E+000
+4.22334334334E+005, +1.46937198504E+002, +0.00000000000E+000
+4.23584584585E+005, +1.46756484741E+002, +0.00000000000E+000
+4.24834834835E+005, +1.46552121071E+002, +0.00000000000E+000
+4.26085085085E+005, +1.46357115957E+002, +0.00000000000E+000
+4.27335335335E+005, +1.46171165422E+002, +0.00000000000E+000
+4.28585585586E+005, +1.45977803160E+002, +0.00000000000E+000
+4.29835835836E+005, +1.45789068371E+002, +0.00000000000E+000
+4.31086086086E+005, +1.45590955434E+002, +0.00000000000E+000
+4.32336336336E+005, +1.45379942813E+002, +0.00000000000E+000
+4.33586586587E+005, +1.45197001651E+002, +0.00000000000E+000
+4.34836836837E+005, +1.44995766275E+002, +0.00000000000E+000
+4.36087087087E+005, +1.44802179403E+002, +0.00000000000E+000
+4.37337337337E+005, +1.44590735554E+002, +0.00000000000E+000
+4.38587587588E+005, +1.44420903466E+002, +0.00000000000E+000
+4.39837837838E+005, +1.44215051514E+002, +0.00000000000E+000
+4.41088088088E+005, +1.43993741652E+002, +0.00000000000E+000
+4.42338338338E+005, +1.43797016174E+002, +0.00000000000E+000
