"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.19773773774E+005, +8.20610236855E+000, +0.00000000000E+000
+1.21024024024E+005, +8.15800548336E+000, +0.00000000000E+000
+1.22274274274E+005, +8.12392379808E+000, +0.00000000000E+000
+1.23524524525E+005, +8.06999587499E+000, +0.00000000000E+000
+1.24774774775E+005, +8.04115180653E+000, +0.00000000000E+000
+1.26025025025E+005, +7.99348745633E+000, +0.00000000000E+000
+1.27275275275E+005, +7.97073273399E+000, +0.00000000000E+000
+1.28525525526E+005, +7.93789973074E+000, +0.00000000000E+000
+1.29775775776E+005, +7.90607920582E+000, +0.00000000000E+000
+1.31026026026E+005, +7.87716974182E+000, +0.00000000000E+000
+1.32276276276E+005, +7.84366210967E+000, +0.00000000000E+000
+1.33526526527E+005, +7.81856230581E+000, +0.00000000000E+000
+1.34776776777E+005, +7.78870292171E+000, +0.00000000000E+000
+1.36027027027E+005, +7.77260265428E+000, +0.00000000000E+000
+1.37277277277E+005, +7.74383566656E+000, +0.00000000000E+000
+1.38527527528E+005, +7.72662386205E+000, +0.00000000000E+000
+1.39777777778E+005, +7.69624944890E+000, +0.00000000000E+000
+1.41028028028E+005, +7.67488173741E+000, +0.00000000000E+000
+1.42278278278E+005, +7.65971939231E+000, +0.00000000000E+000
+1.43528528529E+005, +7.64022059351E+000, +0.00000000000E+000
+1.44778778779E+005, +7.61935155039E+000, +0.00000000000E+000
+1.46029029029E+005, +7.60617191772E+000, +0.00000000000E+000
+1.47279279279E+005, +7.58669028439E+000, +0.00000000000E+000
+1.48529529530E+005, +7.55665029930E+000, +0.00000000000E+000
+1.49779779780E+005, +7.53630307312E+000, +0.00000000000E+000
+1.51030030030E+005, +7.52121835751E+000, +0.00000000000E+000
+1.52280280280E+005, +7.50919938046E+000, +0.00000000000E+000
+1.53530530531E+005, +7.49889113942E+000, +0.00000000000E+000
+1.54780780781E+005, +7.48647274422E+000, +0.00000000000E+000
+1.56031031031E+005, +7.47726986480E+000, +0.00000000000E+000
+1.57281281281E+005, +7.47157322984E+000, +0.00000000000E+000
+1.58531531532E+005, +7.45890075927E+000, +0.00000000000E+000
+1.59781781782E+005, +7.45348094549E+000, +0.00000000000E+000
+1.61032032032E+005, +7.44383681295E+000, +0.00000000000E+000
+1.62282282282E+005, +7.43846069086E+000, +0.00000000000E+000
+1.63532532533E+005, +7.42856688176E+000, +0.00000000000E+000
+1.64782782783E+005, +7.41722612660E+000, +0.00000000000E+000
+1.66033033033E+005, +7.40947549050E+000, +0.00000000000E+000
+1.67283283283E+005, +7.40512728946E+000, +0.00000000000E+000
+1.68533533534E+005, +7.39933764297E+000, +0.00000000000E+000
+1.69783783784E+005, +7.39760899633E+000, +0.00000000000E+000
+1.71034034034E+005, +7.39521078280E+000, +0.00000000000E+000
+1.72284284284E+005, +7.38861502380E+000, +0.00000000000E+000
+1.73534534535E+005, +7.38170212715E+000, +0.00000000000E+000
