"# Channel 1"
"# Trace 2"
Frequency, Formatted Data, Formatted Data
+3.89827827828E+005, -3.87819720328E+000, +0.00000000000E+000
+3.91078078078E+005, -3.89939805573E+000, +0.00000000000E+000
+3.92328328328E+005, -3.91104095715E+000, +0.00000000000E+000
+3.93578578579E+005, -3.92973880221E+000, +0.00000000000E+000
+3.94828828829E+005, -3.94024385164E+000, +0.00000000000E+000
+3.96079079079E+005, -3.96489334329E+000, +0.00000000000E+000
+3.97329329329E+005, -3.98387248692E+000, +0.00000000000E+000
+3.98579579580E+005, -3.99594747169E+000, +0.00000000000E+000
+3.99829829830E+005, -4.01716353185E+000, +0.00000000000E+000
+4.01080080080E+005, -4.03730231112E+000, +0.00000000000E+000
+4.02330330330E+005, -4.05367898673E+000, +0.00000000000E+000
+4.03580580581E+005, -4.07610613736E+000, +0.00000000000E+000
+4.04830830831E+005, -4.09175208535E+000, +0.00000000000E+000
+4.06081081081E+005, -4.10979944061E+000, +0.00000000000E+000
+4.07331331331E+005, -4.12969975370E+000, +0.00000000000E+000
+4.08581581582E+005, -4.14787623769E+000, +0.00000000000E+000
+4.09831831832E+005, -4.16615047814E+000, +0.00000000000E+000
+4.11082082082E+005, -4.17617745555E+000, +0.00000000000E+000
+4.12332332332E+005, -4.19865524643E+000, +0.00000000000E+000
+4.13582582583E+005, -4.21354318013E+000, +0.00000000000E+000
+4.14832832833E+005, -4.23492833909E+000, +0.00000000000E+000
+4.16083083083E+005, -4.25241132432E+000, +0.00000000000E+000
+4.17333333333E+005, -4.26957268401E+000, +0.00000000000E+000
+4.18583583584E+005, -4.28420031917E+000, +0.00000000000E+000
+4.19833833834E+005, -4.30611429826E+000, +0.00000000000E+000
+4.21084084084E+005, -4.32700745210E+000, +0.00000000000E+000
+4.22334334334E+005, -4.33576631327E+000, +0.00000000000E+000
+4.23584584585E+005, -4.35873005560E+000, +0.00000000000E+000
+4.24834834835E+005, -4.37470571830E+000, +0.00000000000E+000
+4.26085085085E+005, -4.39740331454E+000, +0.00000000000E+000
+4.27335335335E+005, -4.41099723949E+000, +0.00000000000E+000
+4.28585585586E+005, -4.42541803137E+000, +0.00000000000E+000
+4.29835835836E+005, -4.44640565628E+000, +0.00000000000E+000
+4.31086086086E+005, -4.45870897214E+000, +0.00000000000E+000
+4.32336336336E+005, -4.47710843391E+000, +0.00000000000E+000
+4.33586586587E+005, -4.50082140606E+000, +0.00000000000E+000
+4.34836836837E+005, -4.51486470904E+000, +0.00000000000E+000
+4.36087087087E+005, -4.53513308645E+000, +0.00000000000E+000
+4.37337337337E+005, -4.54651979963E+000, +0.00000000000E+000
+4.38587587588E+005, -4.56528704286E+000, +0.00000000000E+000
+4.39837837838E+005, -4.58447425921E+000, +0.00000000000E+000
+4.41088088088E+005, -4.60795639602E+000, +0.00000000000E+000
+4.42338338338E+005, -4.61845404981E+000, +0.00000000000E+000
+4.43588588589E+005, -4.64305771584E+000, +0.00000000000E+000
+4.44838838839E+005, -4.65221699580E+000, +0.00000000000E+000
+4.46089089089E+005, -4.66690884907E+000, +0.00000000000E+000
+4.47339339339E+005, -4.68619177216E+000, +0.00000000000E+000
+4.48589589590E+005, -4.70365231792E+000, +0.00000000000E+000
+4.49839839840E+005, -4.72654769664E+000, +0.00000000000E+000
+4.51090090090E+005, -4.73815047619E+000, +0.00000000000E+000
+4.52340340340E+005, -4.75499023562E+000, +0.00000000000E+000
+4.53590590591E+005, -4.77398521772E+000, +0.00000000000E+000
+4.54840840841E+005, -4.79090385764E+000, +0.00000000000E+000
+4.56091091091E+005, -4.80805195506E+000, +0.00000000000E+000
+4.57341341341E+005, -4.82624165604E+000, +0.00000000000E+000
+4.58591591592E+005, -4.84277477205E+000, +0.00000000000E+000
+4.59841841842E+005, -4.86123329791E+000, +0.00000000000E+000
+4.61092092092E+005, -4.87664679902E+000, +0.00000000000E+000
+4.62342342342E+005, -4.89898094217E+000, +0.00000000000E+000
+4.63592592593E+005, -4.91501998066E+000, +0.00000000000E+000
+4.64842842843E+005, -4.93070954179E+000, +0.00000000000E+000
+4.66093093093E+005, -4.94246725219E+000, +0.00000000000E+000
+4.67343343343E+005, -4.96618260182E+000, +0.00000000000E+000
+4.68593593594E+005, -4.97919635556E+000, +0.00000000000E+000
+4.69843843844E+005, -4.99561648150E+000, +0.00000000000E+000
+4.71094094094E+005, -5.01534984008E+000, +0.00000000000E+000
+4.72344344344E+005, -5.03214103709E+000, +0.00000000000E+000
+4.73594594595E+005, -5.05314421885E+000, +0.00000000000E+000
+4.74844844845E+005, -5.06315867038E+000, +0.00000000000E+000
+4.76095095095E+005, -5.08566856328E+000, +0.00000000000E+000
+4.77345345345E+005, -5.10489106649E+000, +0.00000000000E+000
+4.78595595596E+005, -5.11681783134E+000, +0.00000000000E+000
+4.79845845846E+005, -5.13800186617E+000, +0.00000000000E+000
+4.81096096096E+005, -5.14818961473E+000, +0.00000000000E+000
+4.82346346346E+005, -5.13736632582E+000, +0.00000000000E+000
+4.83596596597E+005, -5.15530199863E+000, +0.00000000000E+000
+4.84846846847E+005, -5.16990201622E+000, +0.00000000000E+000
+4.86097097097E+005, -5.18639483396E+000, +0.00000000000E+000
+4.87347347347E+005, -5.21452107567E+000, +0.00000000000E+000
+4.88597597598E+005, -5.22099205654E+000, +0.00000000000E+000
+4.89847847848E+005, -5.24239336495E+000, +0.00000000000E+000
+4.91098098098E+005, -5.25803506824E+000, +0.00000000000E+000
+4.92348348348E+005, -5.27763858560E+000, +0.00000000000E+000
+4.93598598599E+005, -5.29508455192E+000, +0.00000000000E+000
+4.94848848849E+005, -5.30519600544E+000, +0.00000000000E+000
+4.96099099099E+005, -5.32099628421E+000, +0.00000000000E+000
+4.97349349349E+005, -5.33969832687E+000, +0.00000000000E+000
+4.98599599600E+005, -5.36029077783E+000, +0.00000000000E+000
+4.99849849850E+005, -5.37849418803E+000, +0.00000000000E+000
+5.01100100100E+005, -5.38561142954E+000, +0.00000000000E+000
+5.02350350350E+005, -5.40549013699E+000, +0.00000000000E+000
+5.03600600601E+005, -5.43062922106E+000, +0.00000000000E+000
+5.04850850851E+005, -5.45258127781E+000, +0.00000000000E+000
+5.06101101101E+005, -5.46191370296E+000, +0.00000000000E+000
+5.07351351351E+005, -5.47566007279E+000, +0.00000000000E+000
+5.08601601602E+005, -5.49153296057E+000, +0.00000000000E+000
+5.09851851852E+005, -5.51174002645E+000, +0.00000000000E+000
+5.11102102102E+005, -5.52233234930E+000, +0.00000000000E+000
+5.12352352352E+005, -5.54228189906E+000, +0.00000000000E+000
+5.13602602603E+005, -5.55815000303E+000, +0.00000000000E+000
+5.14852852853E+005, -5.57499439525E+000, +0.00000000000E+000
+5.16103103103E+005, -5.59493713668E+000, +0.00000000000E+000
+5.17353353353E+005, -5.61368204647E+000, +0.00000000000E+000
+5.18603603604E+005, -5.63026898427E+000, +0.00000000000E+000
+5.19853853854E+005, -5.63872574721E+000, +0.00000000000E+000
+5.21104104104E+005, -5.68531152708E+000, +0.00000000000E+000
+5.22354354354E+005, -5.70633088022E+000, +0.00000000000E+000
+5.23604604605E+005, -5.72333131646E+000, +0.00000000000E+000
+5.24854854855E+005, -5.73811746096E+000, +0.00000000000E+000
