"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.19773773774E+005, -8.26264006353E+000, +0.00000000000E+000
+1.21024024024E+005, -8.26511816618E+000, +0.00000000000E+000
+1.22274274274E+005, -8.26208507900E+000, +0.00000000000E+000
+1.23524524525E+005, -8.26421950778E+000, +0.00000000000E+000
+1.24774774775E+005, -8.23905047854E+000, +0.00000000000E+000
+1.26025025025E+005, -8.24139110658E+000, +0.00000000000E+000
+1.27275275275E+005, -8.22197862104E+000, +0.00000000000E+000
+1.28525525526E+005, -8.22227544626E+000, +0.00000000000E+000
+1.29775775776E+005, -8.21830697711E+000, +0.00000000000E+000
+1.31026026026E+005, -8.21733903083E+000, +0.00000000000E+000
+1.32276276276E+005, -8.18827946913E+000, +0.00000000000E+000
+1.33526526527E+005, -8.20115512737E+000, +0.00000000000E+000
+1.34776776777E+005, -8.18708742365E+000, +0.00000000000E+000
+1.36027027027E+005, -8.16917741483E+000, +0.00000000000E+000
+1.37277277277E+005, -8.17387133374E+000, +0.00000000000E+000
+1.38527527528E+005, -8.13931265320E+000, +0.00000000000E+000
+1.39777777778E+005, -8.13613561082E+000, +0.00000000000E+000
+1.41028028028E+005, -8.13958644757E+000, +0.00000000000E+000
+1.42278278278E+005, -8.12519325009E+000, +0.00000000000E+000
+1.43528528529E+005, -8.11138960537E+000, +0.00000000000E+000
+1.44778778779E+005, -8.10802018099E+000, +0.00000000000E+000
+1.46029029029E+005, -8.08240479372E+000, +0.00000000000E+000
+1.47279279279E+005, -8.06535667164E+000, +0.00000000000E+000
+1.48529529530E+005, -8.07330101257E+000, +0.00000000000E+000
+1.49779779780E+005, -8.06675349547E+000, +0.00000000000E+000
+1.51030030030E+005, -8.05546095662E+000, +0.00000000000E+000
+1.52280280280E+005, -8.04522781008E+000, +0.00000000000E+000
+1.53530530531E+005, -8.03631196089E+000, +0.00000000000E+000
+1.54780780781E+005, -8.00548530996E+000, +0.00000000000E+000
+1.56031031031E+005, -8.00264655277E+000, +0.00000000000E+000
+1.57281281281E+005, -7.97920757707E+000, +0.00000000000E+000
+1.58531531532E+005, -7.97365148595E+000, +0.00000000000E+000
+1.59781781782E+005, -7.95439327999E+000, +0.00000000000E+000
+1.61032032032E+005, -7.95206836191E+000, +0.00000000000E+000
+1.62282282282E+005, -7.94030206568E+000, +0.00000000000E+000
+1.63532532533E+005, -7.93068868609E+000, +0.00000000000E+000
+1.64782782783E+005, -7.90653504216E+000, +0.00000000000E+000
+1.66033033033E+005, -7.90278656689E+000, +0.00000000000E+000
+1.67283283283E+005, -7.88462152660E+000, +0.00000000000E+000
+1.68533533534E+005, -7.87498923883E+000, +0.00000000000E+000
+1.69783783784E+005, -7.85687896716E+000, +0.00000000000E+000
+1.71034034034E+005, -7.83968239587E+000, +0.00000000000E+000
+1.72284284284E+005, -7.82799786095E+000, +0.00000000000E+000
+1.73534534535E+005, -7.81343692372E+000, +0.00000000000E+000
+1.74784784785E+005, -7.80084503159E+000, +0.00000000000E+000
+1.76035035035E+005, -7.78742858434E+000, +0.00000000000E+000
+1.77285285285E+005, -7.77331280392E+000, +0.00000000000E+000
+1.78535535536E+005, -7.76145473921E+000, +0.00000000000E+000
+1.79785785786E+005, -7.74966472113E+000, +0.00000000000E+000
+1.81036036036E+005, -7.73115491750E+000, +0.00000000000E+000
+1.82286286286E+005, -7.71997520475E+000, +0.00000000000E+000
+1.83536536537E+005, -7.70381960175E+000, +0.00000000000E+000
+1.84786786787E+005, -7.68645934760E+000, +0.00000000000E+000
+1.86037037037E+005, -7.66429636265E+000, +0.00000000000E+000
+1.87287287287E+005, -7.65013992902E+000, +0.00000000000E+000
+1.88537537538E+005, -7.64053989514E+000, +0.00000000000E+000
+1.89787787788E+005, -7.63345151913E+000, +0.00000000000E+000
+1.91038038038E+005, -7.60675641784E+000, +0.00000000000E+000
+1.92288288288E+005, -7.59760285134E+000, +0.00000000000E+000
+1.93538538539E+005, -7.58346322346E+000, +0.00000000000E+000
+1.94788788789E+005, -7.56681474555E+000, +0.00000000000E+000
+1.96039039039E+005, -7.54531173048E+000, +0.00000000000E+000
+1.97289289289E+005, -7.53613153239E+000, +0.00000000000E+000
+1.98539539540E+005, -7.51556133146E+000, +0.00000000000E+000
+1.99789789790E+005, -7.51621034402E+000, +0.00000000000E+000
+2.01040040040E+005, -7.48480151130E+000, +0.00000000000E+000
+2.02290290290E+005, -7.47333368015E+000, +0.00000000000E+000
+2.03540540541E+005, -7.46180780615E+000, +0.00000000000E+000
+2.04790790791E+005, -7.43494743091E+000, +0.00000000000E+000
+2.06041041041E+005, -7.43765362587E+000, +0.00000000000E+000
+2.07291291291E+005, -7.40700498079E+000, +0.00000000000E+000
+2.08541541542E+005, -7.39146928211E+000, +0.00000000000E+000
