"# Channel 1"
"# Trace 2"
Frequency, Formatted Data, Formatted Data
+1.19773773774E+005, -7.60794315843E+001, +0.00000000000E+000
+1.21024024024E+005, -7.68990885715E+001, +0.00000000000E+000
+1.22274274274E+005, -7.77703706348E+001, +0.00000000000E+000
+1.23524524525E+005, -7.86701002590E+001, +0.00000000000E+000
+1.24774774775E+005, -7.94565077382E+001, +0.00000000000E+000
+1.26025025025E+005, -8.03442759189E+001, +0.00000000000E+000
+1.27275275275E+005, -8.11841941386E+001, +0.00000000000E+000
+1.28525525526E+005, -8.20018849535E+001, +0.00000000000E+000
+1.29775775776E+005, -8.27931332685E+001, +0.00000000000E+000
+1.31026026026E+005, -8.35539522931E+001, +0.00000000000E+000
+1.32276276276E+005, -8.43440506584E+001, +0.00000000000E+000
+1.33526526527E+005, -8.51947576675E+001, +0.00000000000E+000
+1.34776776777E+005, -8.59937666995E+001, +0.00000000000E+000
+1.36027027027E+005, -8.67078929110E+001, +0.00000000000E+000
+1.37277277277E+005, -8.74527732687E+001, +0.00000000000E+000
+1.38527527528E+005, -8.82033032398E+001, +0.00000000000E+000
+1.39777777778E+005, -8.89983764981E+001, +0.00000000000E+000
+1.41028028028E+005, -8.96302323005E+001, +0.00000000000E+000
+1.42278278278E+005, -9.02922978125E+001, +0.00000000000E+000
+1.43528528529E+005, -9.10816883465E+001, +0.00000000000E+000
+1.44778778779E+005, -9.16978794686E+001, +0.00000000000E+000
+1.46029029029E+005, -9.25205954355E+001, +0.00000000000E+000
+1.47279279279E+005, -9.30703976022E+001, +0.00000000000E+000
+1.48529529530E+005, -9.37209708088E+001, +0.00000000000E+000
+1.49779779780E+005, -9.44535630784E+001, +0.00000000000E+000
+1.51030030030E+005, -9.50169259319E+001, +0.00000000000E+000
+1.52280280280E+005, -9.57311409966E+001, +0.00000000000E+000
+1.53530530531E+005, -9.62948492354E+001, +0.00000000000E+000
+1.54780780781E+005, -9.69118770512E+001, +0.00000000000E+000
+1.56031031031E+005, -9.75606109575E+001, +0.00000000000E+000
+1.57281281281E+005, -9.82099912068E+001, +0.00000000000E+000
+1.58531531532E+005, -9.88080129776E+001, +0.00000000000E+000
+1.59781781782E+005, -9.94265181037E+001, +0.00000000000E+000
+1.61032032032E+005, -1.00060666182E+002, +0.00000000000E+000
+1.62282282282E+005, -1.00633577953E+002, +0.00000000000E+000
+1.63532532533E+005, -1.01258710507E+002, +0.00000000000E+000
