"# Channel 1"
"# Trace 2"
Frequency, Formatted Data, Formatted Data
+1.19773773774E+005, +3.82817606238E+000, +0.00000000000E+000
+1.21024024024E+005, +3.78530102584E+000, +0.00000000000E+000
+1.22274274274E+005, +3.74548614660E+000, +0.00000000000E+000
+1.23524524525E+005, +3.70482724625E+000, +0.00000000000E+000
+1.24774774775E+005, +3.66649770394E+000, +0.00000000000E+000
+1.26025025025E+005, +3.62709266800E+000, +0.00000000000E+000
+1.27275275275E+005, +3.59198766105E+000, +0.00000000000E+000
+1.28525525526E+005, +3.55194256222E+000, +0.00000000000E+000
+1.29775775776E+005, +3.51777617988E+000, +0.00000000000E+000
+1.31026026026E+005, +3.47683133322E+000, +0.00000000000E+000
+1.32276276276E+005, +3.44495286116E+000, +0.00000000000E+000
+1.33526526527E+005, +3.41280551403E+000, +0.00000000000E+000
+1.34776776777E+005, +3.37499560021E+000, +0.00000000000E+000
+1.36027027027E+005, +3.34292278885E+000, +0.00000000000E+000
+1.37277277277E+005, +3.30671767454E+000, +0.00000000000E+000
+1.38527527528E+005, +3.28200390921E+000, +0.00000000000E+000
+1.39777777778E+005, +3.24481647330E+000, +0.00000000000E+000
+1.41028028028E+005, +3.21526651459E+000, +0.00000000000E+000
+1.42278278278E+005, +3.18659730594E+000, +0.00000000000E+000
+1.43528528529E+005, +3.15409796588E+000, +0.00000000000E+000
+1.44778778779E+005, +3.12527202397E+000, +0.00000000000E+000
+1.46029029029E+005, +3.09495962456E+000, +0.00000000000E+000
+1.47279279279E+005, +3.06689077171E+000, +0.00000000000E+000
+1.48529529530E+005, +3.03543127022E+000, +0.00000000000E+000
+1.49779779780E+005, +3.00763650794E+000, +0.00000000000E+000
+1.51030030030E+005, +2.98324165525E+000, +0.00000000000E+000
+1.52280280280E+005, +2.95623763581E+000, +0.00000000000E+000
+1.53530530531E+005, +2.92856670136E+000, +0.00000000000E+000
+1.54780780781E+005, +2.90414072864E+000, +0.00000000000E+000
+1.56031031031E+005, +2.88475816222E+000, +0.00000000000E+000
+1.57281281281E+005, +2.85293253504E+000, +0.00000000000E+000
+1.58531531532E+005, +2.83589689451E+000, +0.00000000000E+000
+1.59781781782E+005, +2.80496007917E+000, +0.00000000000E+000
+1.61032032032E+005, +2.78292613886E+000, +0.00000000000E+000
+1.62282282282E+005, +2.76040956343E+000, +0.00000000000E+000
+1.63532532533E+005, +2.73383129342E+000, +0.00000000000E+000
+1.64782782783E+005, +2.71235144666E+000, +0.00000000000E+000
+1.66033033033E+005, +2.68734164627E+000, +0.00000000000E+000
+1.67283283283E+005, +2.66831311950E+000, +0.00000000000E+000
+1.68533533534E+005, +2.64310235313E+000, +0.00000000000E+000
+1.69783783784E+005, +2.62518961414E+000, +0.00000000000E+000
+1.71034034034E+005, +2.60027776759E+000, +0.00000000000E+000
+1.72284284284E+005, +2.57819926036E+000, +0.00000000000E+000
+1.73534534535E+005, +2.55911594317E+000, +0.00000000000E+000
+1.74784784785E+005, +2.53788518962E+000, +0.00000000000E+000
+1.76035035035E+005, +2.51767272954E+000, +0.00000000000E+000
+1.77285285285E+005, +2.49661899019E+000, +0.00000000000E+000
+1.78535535536E+005, +2.47808801318E+000, +0.00000000000E+000
+1.79785785786E+005, +2.46120646047E+000, +0.00000000000E+000
+1.81036036036E+005, +2.44056568785E+000, +0.00000000000E+000
+1.82286286286E+005, +2.41840507682E+000, +0.00000000000E+000
+1.83536536537E+005, +2.40273342067E+000, +0.00000000000E+000
+1.84786786787E+005, +2.38096130695E+000, +0.00000000000E+000
+1.86037037037E+005, +2.36624479189E+000, +0.00000000000E+000
+1.87287287287E+005, +2.34968918942E+000, +0.00000000000E+000
+1.88537537538E+005, +2.33166362997E+000, +0.00000000000E+000
+1.89787787788E+005, +2.31132164813E+000, +0.00000000000E+000
+1.91038038038E+005, +2.29640984895E+000, +0.00000000000E+000
+1.92288288288E+005, +2.27545653698E+000, +0.00000000000E+000
