"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.19773773774E+005, -9.29999797446E-001, +0.00000000000E+000
+1.21024024024E+005, -9.29580370782E-001, +0.00000000000E+000
+1.22274274274E+005, -9.28636248445E-001, +0.00000000000E+000
+1.23524524525E+005, -9.28173157546E-001, +0.00000000000E+000
+1.24774774775E+005, -9.27904363747E-001, +0.00000000000E+000
+1.26025025025E+005, -9.27769237597E-001, +0.00000000000E+000
+1.27275275275E+005, -9.26576977647E-001, +0.00000000000E+000
+1.28525525526E+005, -9.26370107422E-001, +0.00000000000E+000
+1.29775775776E+005, -9.26208210265E-001, +0.00000000000E+000
+1.31026026026E+005, -9.25272443834E-001, +0.00000000000E+000
+1.32276276276E+005, -9.25484225428E-001, +0.00000000000E+000
+1.33526526527E+005, -9.24638428991E-001, +0.00000000000E+000
+1.34776776777E+005, -9.24356596985E-001, +0.00000000000E+000
+1.36027027027E+005, -9.24132351830E-001, +0.00000000000E+000
+1.37277277277E+005, -9.23589322006E-001, +0.00000000000E+000
+1.38527527528E+005, -9.22880536878E-001, +0.00000000000E+000
+1.39777777778E+005, -9.22931709807E-001, +0.00000000000E+000
+1.41028028028E+005, -9.22320198694E-001, +0.00000000000E+000
+1.42278278278E+005, -9.22094765878E-001, +0.00000000000E+000
+1.43528528529E+005, -9.21869054300E-001, +0.00000000000E+000
+1.44778778779E+005, -9.21435731227E-001, +0.00000000000E+000
+1.46029029029E+005, -9.20598674964E-001, +0.00000000000E+000
+1.47279279279E+005, -9.20538742785E-001, +0.00000000000E+000
+1.48529529530E+005, -9.20401559913E-001, +0.00000000000E+000
+1.49779779780E+005, -9.19835917238E-001, +0.00000000000E+000
+1.51030030030E+005, -9.19509549070E-001, +0.00000000000E+000
+1.52280280280E+005, -9.19676955827E-001, +0.00000000000E+000
+1.53530530531E+005, -9.19009220554E-001, +0.00000000000E+000
+1.54780780781E+005, -9.18610817820E-001, +0.00000000000E+000
+1.56031031031E+005, -9.18529187869E-001, +0.00000000000E+000
+1.57281281281E+005, -9.17664355843E-001, +0.00000000000E+000
+1.58531531532E+005, -9.17853613601E-001, +0.00000000000E+000
+1.59781781782E+005, -9.17941468675E-001, +0.00000000000E+000
+1.61032032032E+005, -9.17082145979E-001, +0.00000000000E+000
+1.62282282282E+005, -9.16617384000E-001, +0.00000000000E+000
+1.63532532533E+005, -9.17047446793E-001, +0.00000000000E+000
+1.64782782783E+005, -9.16211279408E-001, +0.00000000000E+000
+1.66033033033E+005, -9.15474670496E-001, +0.00000000000E+000
+1.67283283283E+005, -9.15145686927E-001, +0.00000000000E+000
+1.68533533534E+005, -9.15373442884E-001, +0.00000000000E+000
+1.69783783784E+005, -9.14936941487E-001, +0.00000000000E+000
+1.71034034034E+005, -9.14836424513E-001, +0.00000000000E+000
+1.72284284284E+005, -9.14323391272E-001, +0.00000000000E+000
+1.73534534535E+005, -9.14202299421E-001, +0.00000000000E+000
+1.74784784785E+005, -9.14009135709E-001, +0.00000000000E+000
+1.76035035035E+005, -9.13635645891E-001, +0.00000000000E+000
+1.77285285285E+005, -9.13947827502E-001, +0.00000000000E+000
+1.78535535536E+005, -9.13502604326E-001, +0.00000000000E+000
+1.79785785786E+005, -9.13284378565E-001, +0.00000000000E+000
+1.81036036036E+005, -9.12502234474E-001, +0.00000000000E+000
+1.82286286286E+005, -9.13241435128E-001, +0.00000000000E+000
+1.83536536537E+005, -9.12233234755E-001, +0.00000000000E+000
+1.84786786787E+005, -9.12075929502E-001, +0.00000000000E+000
+1.86037037037E+005, -9.12318402200E-001, +0.00000000000E+000
+1.87287287287E+005, -9.12098620388E-001, +0.00000000000E+000
+1.88537537538E+005, -9.11995212755E-001, +0.00000000000E+000
+1.89787787788E+005, -9.11381282612E-001, +0.00000000000E+000
+1.91038038038E+005, -9.11032780197E-001, +0.00000000000E+000
+1.92288288288E+005, -9.10747637999E-001, +0.00000000000E+000
+1.93538538539E+005, -9.10893751591E-001, +0.00000000000E+000
+1.94788788789E+005, -9.10269165326E-001, +0.00000000000E+000
+1.96039039039E+005, -9.10380455797E-001, +0.00000000000E+000
+1.97289289289E+005, -9.09914243242E-001, +0.00000000000E+000
+1.98539539540E+005, -9.09720998409E-001, +0.00000000000E+000
+1.99789789790E+005, -9.09866902413E-001, +0.00000000000E+000
+2.01040040040E+005, -9.09930245498E-001, +0.00000000000E+000
+2.02290290290E+005, -9.09439805781E-001, +0.00000000000E+000
+2.03540540541E+005, -9.09397456963E-001, +0.00000000000E+000
+2.04790790791E+005, -9.08887534860E-001, +0.00000000000E+000
+2.06041041041E+005, -9.09134212090E-001, +0.00000000000E+000
+2.07291291291E+005, -9.08277669818E-001, +0.00000000000E+000
+2.08541541542E+005, -9.08147309179E-001, +0.00000000000E+000
+2.09791791792E+005, -9.08046122407E-001, +0.00000000000E+000
+2.11042042042E+005, -9.07662547927E-001, +0.00000000000E+000
+2.12292292292E+005, -9.07965685996E-001, +0.00000000000E+000
+2.13542542543E+005, -9.07112658190E-001, +0.00000000000E+000
+2.14792792793E+005, -9.07368696584E-001, +0.00000000000E+000
+2.16043043043E+005, -9.07289580942E-001, +0.00000000000E+000
+2.17293293293E+005, -9.07143061822E-001, +0.00000000000E+000
+2.18543543544E+005, -9.07026772204E-001, +0.00000000000E+000
+2.19793793794E+005, -9.06845318522E-001, +0.00000000000E+000
+2.21044044044E+005, -9.06862007433E-001, +0.00000000000E+000
+2.22294294294E+005, -9.06433590070E-001, +0.00000000000E+000
+2.23544544545E+005, -9.06723396902E-001, +0.00000000000E+000
+2.24794794795E+005, -9.05837735293E-001, +0.00000000000E+000
+2.26045045045E+005, -9.06042929177E-001, +0.00000000000E+000
+2.27295295295E+005, -9.05906244285E-001, +0.00000000000E+000
+2.28545545546E+005, -9.05738413088E-001, +0.00000000000E+000
+2.29795795796E+005, -9.05436966066E-001, +0.00000000000E+000
+2.31046046046E+005, -9.05257114920E-001, +0.00000000000E+000
+2.32296296296E+005, -9.05135286943E-001, +0.00000000000E+000
+2.33546546547E+005, -9.05227856230E-001, +0.00000000000E+000
+2.34796796797E+005, -9.04881859783E-001, +0.00000000000E+000
+2.36047047047E+005, -9.05001256131E-001, +0.00000000000E+000
+2.37297297297E+005, -9.04666480585E-001, +0.00000000000E+000
+2.38547547548E+005, -9.04390702058E-001, +0.00000000000E+000
+2.39797797798E+005, -9.04572262522E-001, +0.00000000000E+000
+2.41048048048E+005, -9.04572336496E-001, +0.00000000000E+000
+2.42298298298E+005, -9.04433963902E-001, +0.00000000000E+000
+2.43548548549E+005, -9.04661360148E-001, +0.00000000000E+000
+2.44798798799E+005, -9.03720431689E-001, +0.00000000000E+000
+2.46049049049E+005, -9.03541068535E-001, +0.00000000000E+000
+2.47299299299E+005, -9.04648919794E-001, +0.00000000000E+000
+2.48549549550E+005, -9.03151788694E-001, +0.00000000000E+000
+2.49799799800E+005, -9.02557396570E-001, +0.00000000000E+000
+2.51050050050E+005, -9.03689019174E-001, +0.00000000000E+000
+2.52300300300E+005, -9.03340638451E-001, +0.00000000000E+000
+2.53550550551E+005, -9.04482936873E-001, +0.00000000000E+000
+2.54800800801E+005, -9.01498000528E-001, +0.00000000000E+000
+2.56051051051E+005, -9.00693737663E-001, +0.00000000000E+000
+2.57301301301E+005, -9.02645835165E-001, +0.00000000000E+000
+2.58551551552E+005, -9.01401162057E-001, +0.00000000000E+000
+2.59801801802E+005, -9.03612741622E-001, +0.00000000000E+000
+2.61052052052E+005, -9.00815811182E-001, +0.00000000000E+000
+2.62302302302E+005, -9.00513798452E-001, +0.00000000000E+000
+2.63552552553E+005, -9.01836516209E-001, +0.00000000000E+000
+2.64802802803E+005, -9.02299977972E-001, +0.00000000000E+000
+2.66053053053E+005, -9.01639466769E-001, +0.00000000000E+000
+2.67303303303E+005, -9.01284013348E-001, +0.00000000000E+000
+2.68553553554E+005, -9.00756091914E-001, +0.00000000000E+000
+2.69803803804E+005, -8.99960560267E-001, +0.00000000000E+000
+2.71054054054E+005, -9.01462574293E-001, +0.00000000000E+000
+2.72304304304E+005, -9.00691675886E-001, +0.00000000000E+000
+2.73554554555E+005, -9.00533623137E-001, +0.00000000000E+000
+2.74804804805E+005, -9.00372822533E-001, +0.00000000000E+000
+2.76055055055E+005, -9.00541885408E-001, +0.00000000000E+000
+2.77305305305E+005, -9.00255795079E-001, +0.00000000000E+000
+2.78555555556E+005, -8.99996322619E-001, +0.00000000000E+000
+2.79805805806E+005, -8.99836330528E-001, +0.00000000000E+000
+2.81056056056E+005, -8.99898713996E-001, +0.00000000000E+000
+2.82306306306E+005, -9.00144185915E-001, +0.00000000000E+000
+2.83556556557E+005, -8.99617453078E-001, +0.00000000000E+000
+2.84806806807E+005, -8.99407462281E-001, +0.00000000000E+000
+2.86057057057E+005, -8.99417798892E-001, +0.00000000000E+000
+2.87307307307E+005, -8.99201914310E-001, +0.00000000000E+000
